Date,Time,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-28,12:20:00,2024-01-28 12:20:00,0.0,1020.54,20.68,96.61,20875.67,90.17
2024-01-28,12:30:00,2024-01-28 12:30:00,0.01,1020.34,20.71,88.34,21122.25,91.22
2024-01-28,12:40:00,2024-01-28 12:40:00,0.01,1020.18,20.83,87.94,15209.92,48.64
2024-01-28,12:50:00,2024-01-28 12:50:00,0.0,1020.08,20.33,86.62,12819.83,34.37
2024-01-28,13:00:00,2024-01-28 13:00:00,0.0,1019.9,19.79,87.21,13021.0,35.89
2024-01-28,13:10:00,2024-01-28 13:10:00,0.1,1019.82,19.63,88.84,11634.0,28.4
2024-01-28,13:20:00,2024-01-28 13:20:00,0.0,1019.79,19.05,86.9,9908.92,20.59
2024-01-28,13:30:00,2024-01-28 13:30:00,0.0,1019.78,18.63,90.57,9432.17,19.06
2024-01-28,13:40:00,2024-01-28 13:40:00,0.0,1019.68,18.81,91.87,11404.92,26.88
2024-01-28,13:50:00,2024-01-28 13:50:00,0.04,1019.66,18.94,90.59,12637.67,32.32
2024-01-28,14:00:00,2024-01-28 14:00:00,0.0,1019.54,19.08,89.74,10950.25,24.85
2024-01-28,14:10:00,2024-01-28 14:10:00,0.01,1019.52,19.04,89.7,10151.17,21.09
2024-01-28,14:20:00,2024-01-28 14:20:00,0.0,1019.44,18.87,88.37,9174.0,17.26
2024-01-28,14:30:00,2024-01-28 14:30:00,0.0,1019.4,18.68,89.44,9151.58,17.27
2024-01-28,14:40:00,2024-01-28 14:40:00,0.0,1019.38,18.53,90.19,8034.34,13.58
2024-01-28,14:50:00,2024-01-28 14:50:00,0.04,1019.39,18.29,90.3,7375.58,11.45
2024-01-28,15:00:00,2024-01-28 15:00:00,0.0,1019.35,17.95,92.04,6352.34,8.61
2024-01-28,15:10:00,2024-01-28 15:10:00,0.01,1019.39,17.59,93.58,6141.0,8.27
2024-01-28,15:20:00,2024-01-28 15:20:00,0.0,1019.43,17.7,95.45,8809.5,16.2
2024-01-28,15:30:00,2024-01-28 15:30:00,0.02,1019.43,18.11,94.17,7748.83,12.77
2024-01-28,15:40:00,2024-01-28 15:40:00,0.0,1019.48,18.2,93.94,6178.5,8.17
2024-01-28,15:50:00,2024-01-28 15:50:00,0.0,1019.62,18.11,94.49,5055.08,5.76
2024-01-28,16:00:00,2024-01-28 16:00:00,0.0,1019.76,17.84,94.61,4522.92,4.78
2024-01-28,16:10:00,2024-01-28 16:10:00,0.0,1019.82,17.49,94.74,2483.34,1.5
2024-01-28,16:20:00,2024-01-28 16:20:00,0.0,1019.92,17.05,96.16,2548.42,1.62
2024-01-28,16:30:00,2024-01-28 16:30:00,0.0,1020.02,16.81,97.65,2635.75,1.75
2024-01-28,16:40:00,2024-01-28 16:40:00,0.0,1020.17,16.63,99.08,1689.67,0.81
2024-01-28,16:50:00,2024-01-28 16:50:00,0.0,1020.31,16.33,99.95,1047.16,0.32
2024-01-28,17:00:00,2024-01-28 17:00:00,0.0,1020.51,16.03,100.0,624.83,0.14
2024-01-29,07:00:00,2024-01-29 07:00:00,0.64,1020.13,14.4,100.0,924.17,0.28
2024-01-29,07:10:00,2024-01-29 07:10:00,0.54,1020.21,14.5,100.0,1511.67,0.64
2024-01-29,07:20:00,2024-01-29 07:20:00,0.48,1020.28,14.65,100.0,2399.92,1.47
2024-01-29,07:30:00,2024-01-29 07:30:00,0.61,1020.37,14.85,100.0,2778.17,1.86
2024-01-29,07:40:00,2024-01-29 07:40:00,0.23,1020.39,15.04,100.0,4032.42,3.78
2024-01-29,07:50:00,2024-01-29 07:50:00,0.64,1020.44,15.26,100.0,5266.75,6.3
2024-01-29,08:00:00,2024-01-29 08:00:00,0.43,1020.55,15.32,100.0,5489.25,6.83
2024-01-29,08:10:00,2024-01-29 08:10:00,0.26,1020.68,15.5,100.0,5800.08,7.44
2024-01-29,08:20:00,2024-01-29 08:20:00,0.18,1020.74,15.78,100.0,6382.42,8.91
2024-01-29,08:30:00,2024-01-29 08:30:00,0.42,1020.76,16.26,100.0,8190.17,14.25
2024-01-29,08:40:00,2024-01-29 08:40:00,0.19,1020.74,16.81,100.0,11039.5,25.83
2024-01-29,08:50:00,2024-01-29 08:50:00,0.38,1020.77,17.76,100.0,15525.33,49.34
2024-01-29,09:00:00,2024-01-29 09:00:00,0.12,1020.8,18.67,100.0,19532.25,76.22
2024-01-29,09:10:00,2024-01-29 09:10:00,0.53,1020.78,19.75,100.0,24039.25,120.87
2024-01-29,09:20:00,2024-01-29 09:20:00,1.31,1020.65,20.84,97.07,28959.83,172.66
2024-01-29,09:30:00,2024-01-29 09:30:00,1.52,1020.54,20.83,92.17,21088.58,92.41
2024-01-29,09:40:00,2024-01-29 09:40:00,0.63,1020.4,20.73,92.05,22902.92,108.42
2024-01-29,09:50:00,2024-01-29 09:50:00,0.55,1020.23,21.37,88.51,27190.92,154.62
2024-01-29,10:00:00,2024-01-29 10:00:00,1.02,1020.05,22.71,81.33,43291.96,382.02
2024-01-29,10:10:00,2024-01-29 10:10:00,0.67,1019.9,24.67,72.16,43329.84,374.85
2024-01-29,10:20:00,2024-01-29 10:20:00,0.68,1019.77,25.32,65.63,45171.27,421.33
2024-01-29,10:30:00,2024-01-29 10:30:00,0.8,1019.73,26.47,61.75,57985.15,670.45
2024-01-29,10:40:00,2024-01-29 10:40:00,0.06,1019.65,28.18,58.12,53161.26,574.16
2024-01-29,10:50:00,2024-01-29 10:50:00,0.17,1019.42,30.28,51.79,65985.2,889.18
2024-01-29,11:00:00,2024-01-29 11:00:00,0.09,1019.27,31.39,47.27,38962.76,336.26
2024-01-29,11:10:00,2024-01-29 11:10:00,0.22,1019.17,29.16,48.86,26931.92,149.51
2024-01-29,11:20:00,2024-01-29 11:20:00,0.05,1018.97,27.62,53.95,26956.83,148.3
2024-01-29,11:30:00,2024-01-29 11:30:00,0.3,1018.9,27.39,54.08,24611.5,125.21
2024-01-29,11:40:00,2024-01-29 11:40:00,0.05,1018.67,27.47,54.55,33976.41,238.16
2024-01-29,11:50:00,2024-01-29 11:50:00,0.0,1018.43,28.81,52.93,38579.71,305.42
2024-01-29,12:00:00,2024-01-29 12:00:00,0.05,1018.22,30.57,50.31,56848.09,651.11
2024-01-29,12:10:00,2024-01-29 12:10:00,0.11,1018.0,32.58,45.36,47205.52,450.41
2024-01-29,12:20:00,2024-01-29 12:20:00,0.01,1017.64,32.72,43.75,43388.78,382.83
2024-01-29,12:30:00,2024-01-29 12:30:00,0.0,1017.36,32.19,44.81,75513.67,1050.7
2024-01-29,12:40:00,2024-01-29 12:40:00,0.14,1017.23,35.08,40.85,104395.92,1534.86
2024-01-29,12:50:00,2024-01-29 12:50:00,0.2,1017.09,37.42,35.76,100682.5,1532.26
2024-01-29,13:00:00,2024-01-29 13:00:00,0.21,1016.8,38.77,33.14,107899.1,1597.42
2024-01-29,13:10:00,2024-01-29 13:10:00,0.29,1016.58,37.98,33.12,92687.48,1462.64
2024-01-29,13:20:00,2024-01-29 13:20:00,0.13,1016.38,37.14,34.1,107203.35,1648.88
2024-01-29,13:30:00,2024-01-29 13:30:00,0.46,1016.12,38.14,32.7,84974.02,1308.2
2024-01-29,13:40:00,2024-01-29 13:40:00,0.24,1016.1,37.1,33.72,62039.98,822.98
2024-01-29,13:50:00,2024-01-29 13:50:00,0.34,1015.93,35.44,35.96,75278.28,1120.97
2024-01-29,14:00:00,2024-01-29 14:00:00,0.03,1015.79,33.51,38.78,39063.94,325.88
2024-01-29,14:10:00,2024-01-29 14:10:00,0.15,1015.72,32.13,41.73,34180.99,254.09
2024-01-29,14:20:00,2024-01-29 14:20:00,0.05,1015.72,30.8,43.94,27063.5,154.66
2024-01-29,14:30:00,2024-01-29 14:30:00,0.05,1015.58,29.55,47.63,24766.75,129.4
2024-01-29,14:40:00,2024-01-29 14:40:00,0.09,1015.38,29.01,49.64,23396.34,114.59
2024-01-29,14:50:00,2024-01-29 14:50:00,0.02,1015.38,28.59,50.7,20813.17,91.0
2024-01-29,15:00:00,2024-01-29 15:00:00,0.0,1015.35,28.47,51.91,21066.75,92.96
2024-01-29,15:10:00,2024-01-29 15:10:00,0.02,1015.28,28.6,51.6,19852.33,83.51
2024-01-29,15:20:00,2024-01-29 15:20:00,0.07,1015.26,28.07,52.69,16134.67,54.72
2024-01-29,15:30:00,2024-01-29 15:30:00,0.03,1015.17,27.28,54.64,15101.42,47.92
2024-01-29,15:40:00,2024-01-29 15:40:00,0.02,1015.2,26.42,56.75,12300.33,32.27
2024-01-29,15:50:00,2024-01-29 15:50:00,0.0,1015.06,25.95,58.49,10477.5,23.68
2024-01-29,16:00:00,2024-01-29 16:00:00,0.02,1015.18,25.59,59.48,7550.92,12.56
2024-01-29,16:10:00,2024-01-29 16:10:00,0.0,1015.28,24.81,61.73,5478.08,6.58
2024-01-29,16:20:00,2024-01-29 16:20:00,0.0,1015.36,24.07,64.33,4119.0,3.88
2024-01-29,16:30:00,2024-01-29 16:30:00,0.0,1015.46,23.37,67.82,3936.75,3.67
2024-01-29,16:40:00,2024-01-29 16:40:00,0.0,1015.61,22.84,70.42,3445.25,2.84
2024-01-29,16:50:00,2024-01-29 16:50:00,0.0,1015.67,22.44,71.57,2667.83,1.8
2024-01-29,17:00:00,2024-01-29 17:00:00,0.0,1015.75,22.06,73.18,1958.42,1.04
2024-01-30,07:00:00,2024-01-30 07:00:00,0.38,1015.89,17.29,100.0,5293.42,9.49
2024-01-30,07:10:00,2024-01-30 07:10:00,0.53,1015.89,18.12,100.0,5772.92,7.46
2024-01-30,07:20:00,2024-01-30 07:20:00,0.77,1015.95,18.8,100.0,9127.5,29.77
2024-01-30,07:30:00,2024-01-30 07:30:00,0.9,1015.98,18.61,100.0,13189.25,64.81
2024-01-30,07:40:00,2024-01-30 07:40:00,0.52,1016.08,21.19,100.0,32459.58,253.25
2024-01-30,07:50:00,2024-01-30 07:50:00,0.2,1016.06,24.94,90.27,39151.34,356.47
2024-01-30,08:00:00,2024-01-30 08:00:00,0.01,1016.03,26.84,75.48,21653.22,108.31
2024-01-30,08:10:00,2024-01-30 08:10:00,0.5,1016.04,25.86,74.91,37805.78,361.25
2024-01-30,08:20:00,2024-01-30 08:20:00,0.38,1016.05,27.25,68.28,36209.04,275.45
2024-01-30,08:30:00,2024-01-30 08:30:00,0.37,1016.04,28.35,64.85,37795.35,372.24
2024-01-30,08:40:00,2024-01-30 08:40:00,0.25,1016.04,27.54,62.95,16247.33,55.18
2024-01-30,08:50:00,2024-01-30 08:50:00,0.31,1016.04,25.76,69.69,20003.25,85.77
2024-01-30,09:00:00,2024-01-30 09:00:00,0.72,1016.15,26.98,67.93,57864.79,708.14
2024-01-30,09:10:00,2024-01-30 09:10:00,0.74,1016.18,29.09,60.17,78025.37,1121.53
2024-01-30,09:20:00,2024-01-30 09:20:00,0.8,1016.18,32.18,51.99,75357.34,1040.79
2024-01-30,09:30:00,2024-01-30 09:30:00,0.47,1016.2,30.52,53.15,33350.13,216.65
2024-01-30,09:40:00,2024-01-30 09:40:00,0.55,1016.22,28.99,57.62,53456.85,488.86
2024-01-30,09:50:00,2024-01-30 09:50:00,0.24,1016.12,29.34,57.73,51522.83,750.61
2024-01-30,10:00:00,2024-01-30 10:00:00,0.26,1016.02,33.19,50.79,115764.92,1670.13
2024-01-30,10:10:00,2024-01-30 10:10:00,1.06,1015.86,37.39,41.04,114002.55,1636.1
2024-01-30,10:20:00,2024-01-30 10:20:00,0.38,1015.72,37.2,40.05,112193.99,1623.02
2024-01-30,10:30:00,2024-01-30 10:30:00,0.2,1015.61,37.91,39.02,111817.55,1628.06
2024-01-30,10:40:00,2024-01-30 10:40:00,0.14,1015.52,38.74,37.32,113418.92,1639.25
2024-01-30,10:50:00,2024-01-30 10:50:00,0.22,1015.43,38.41,37.38,45577.79,557.94
2024-01-30,11:00:00,2024-01-30 11:00:00,0.04,1015.38,35.06,42.84,63669.85,913.43
2024-01-30,11:10:00,2024-01-30 11:10:00,0.07,1015.27,34.96,43.97,42387.57,490.05
2024-01-30,11:20:00,2024-01-30 11:20:00,0.09,1015.15,35.01,46.01,92790.44,1332.5
2024-01-30,11:30:00,2024-01-30 11:30:00,0.68,1014.97,36.77,43.35,55853.39,595.13
2024-01-30,11:40:00,2024-01-30 11:40:00,0.96,1014.91,34.0,48.56,68224.21,855.96
2024-01-30,11:50:00,2024-01-30 11:50:00,1.56,1014.81,32.76,51.0,54395.72,542.23
2024-01-30,12:00:00,2024-01-30 12:00:00,1.35,1014.59,31.69,52.31,66979.95,816.38
2024-01-30,12:10:00,2024-01-30 12:10:00,2.22,1014.44,32.02,51.09,79242.72,1102.42
2024-01-30,12:20:00,2024-01-30 12:20:00,1.96,1014.34,32.05,50.86,67954.04,869.59
2024-01-30,12:30:00,2024-01-30 12:30:00,3.63,1014.22,33.6,47.26,114829.11,1856.76
2024-01-30,12:40:00,2024-01-30 12:40:00,3.01,1014.07,33.84,46.2,65275.25,795.85
2024-01-30,12:50:00,2024-01-30 12:50:00,2.64,1013.94,31.64,51.22,57262.81,613.38
2024-01-30,13:00:00,2024-01-30 13:00:00,2.48,1013.83,31.57,51.76,55676.17,619.74
2024-01-30,13:10:00,2024-01-30 13:10:00,3.08,1013.72,30.4,53.7,47534.26,442.18
2024-01-30,13:20:00,2024-01-30 13:20:00,2.13,1013.59,30.14,54.48,33007.27,213.94
2024-01-30,13:30:00,2024-01-30 13:30:00,2.39,1013.51,29.26,55.98,24481.33,114.41
2024-01-30,13:40:00,2024-01-30 13:40:00,1.72,1013.38,28.68,57.48,22770.08,98.47
2024-01-30,13:50:00,2024-01-30 13:50:00,1.14,1013.31,28.77,57.55,24641.67,110.75
2024-01-30,14:00:00,2024-01-30 14:00:00,1.2,1013.29,28.94,57.27,15900.37,48.78
2024-01-30,14:10:00,2024-01-30 14:10:00,1.91,1013.2,28.46,59.78,14218.67,44.46
2024-01-30,14:20:00,2024-01-30 14:20:00,1.66,1013.12,27.71,61.75,9945.5,22.79
2024-01-30,14:30:00,2024-01-30 14:30:00,2.06,1013.07,27.2,63.67,12019.33,33.56
2024-01-30,14:40:00,2024-01-30 14:40:00,0.84,1013.04,27.11,64.67,12092.17,34.33
2024-01-30,14:50:00,2024-01-30 14:50:00,0.09,1013.03,27.33,64.71,10254.92,24.99
2024-01-30,15:00:00,2024-01-30 15:00:00,0.44,1013.01,27.33,65.37,9890.5,23.69
2024-01-30,15:10:00,2024-01-30 15:10:00,1.02,1013.13,27.14,66.41,9798.25,22.83
2024-01-30,15:20:00,2024-01-30 15:20:00,0.68,1013.2,26.78,67.64,7898.08,15.26
2024-01-30,15:30:00,2024-01-30 15:30:00,0.82,1013.22,26.33,69.18,7471.83,13.64
2024-01-30,15:40:00,2024-01-30 15:40:00,0.36,1013.31,25.75,71.88,7869.92,15.51
2024-01-30,15:50:00,2024-01-30 15:50:00,0.03,1013.42,25.72,73.39,8524.42,17.61
2024-01-30,16:00:00,2024-01-30 16:00:00,0.0,1013.53,25.97,72.45,7084.17,12.48
2024-01-30,16:10:00,2024-01-30 16:10:00,0.0,1013.62,26.08,71.95,6972.0,11.93
2024-01-30,16:20:00,2024-01-30 16:20:00,0.0,1013.73,26.07,72.02,5019.25,6.28
2024-01-30,16:30:00,2024-01-30 16:30:00,0.0,1013.84,25.73,72.7,3450.08,3.12
2024-01-30,16:40:00,2024-01-30 16:40:00,0.0,1013.93,25.25,73.94,2921.42,2.28
2024-01-30,16:50:00,2024-01-30 16:50:00,0.0,1014.06,24.91,75.46,2466.66,1.67
2024-01-30,17:00:00,2024-01-30 17:00:00,0.0,1014.15,24.56,77.38,2324.91,1.5
2024-01-31,07:00:00,2024-01-31 07:00:00,0.51,1015.66,18.69,100.0,4077.5,5.08
2024-01-31,07:10:00,2024-01-31 07:10:00,1.14,1015.83,19.28,100.0,5203.25,7.63
2024-01-31,07:20:00,2024-01-31 07:20:00,1.42,1015.91,20.06,100.0,8662.08,20.81
2024-01-31,07:30:00,2024-01-31 07:30:00,1.62,1015.99,21.05,100.0,11221.16,35.67
2024-01-31,07:40:00,2024-01-31 07:40:00,2.69,1016.04,21.88,100.0,16143.17,84.32
2024-01-31,07:50:00,2024-01-31 07:50:00,1.36,1016.07,22.27,100.0,12184.5,36.54
2024-01-31,08:00:00,2024-01-31 08:00:00,1.38,1016.11,22.34,100.0,17223.92,73.93
2024-01-31,08:10:00,2024-01-31 08:10:00,1.2,1016.31,23.28,98.85,21503.0,112.04
2024-01-31,08:20:00,2024-01-31 08:20:00,0.5,1016.28,24.33,92.05,28585.67,202.23
2024-01-31,08:30:00,2024-01-31 08:30:00,0.03,1016.44,26.22,82.59,35024.33,301.04
2024-01-31,08:40:00,2024-01-31 08:40:00,0.56,1016.45,30.36,69.41,81925.82,1313.61
2024-01-31,08:50:00,2024-01-31 08:50:00,2.8,1016.44,34.49,48.29,77554.56,1214.21
2024-01-31,09:00:00,2024-01-31 09:00:00,2.82,1016.52,32.3,50.12,29159.27,212.74
2024-01-31,09:10:00,2024-01-31 09:10:00,1.28,1016.46,29.3,59.02,42843.83,442.2
2024-01-31,09:20:00,2024-01-31 09:20:00,1.12,1016.43,31.33,55.78,66573.5,984.12
2024-01-31,09:30:00,2024-01-31 09:30:00,1.12,1016.26,32.15,52.12,37244.48,317.28
2024-01-31,09:40:00,2024-01-31 09:40:00,1.55,1016.33,30.51,55.97,28103.58,182.6
2024-01-31,09:50:00,2024-01-31 09:50:00,1.18,1016.31,29.23,60.05,30181.33,214.98
2024-01-31,10:00:00,2024-01-31 10:00:00,0.5,1016.12,29.76,58.91,39175.26,360.46
2024-01-31,10:10:00,2024-01-31 10:10:00,0.92,1016.01,31.79,53.49,47848.98,521.82
2024-01-31,10:20:00,2024-01-31 10:20:00,1.37,1015.82,33.01,48.86,57214.65,729.16
2024-01-31,10:30:00,2024-01-31 10:30:00,0.57,1015.61,34.06,46.65,52510.79,619.47
2024-01-31,10:40:00,2024-01-31 10:40:00,0.5,1015.42,35.67,43.8,73526.69,1147.05
2024-01-31,10:50:00,2024-01-31 10:50:00,1.39,1015.3,37.34,40.41,71670.88,1094.4
2024-01-31,11:00:00,2024-01-31 11:00:00,1.5,1015.16,38.56,38.07,108315.62,1681.59
2024-01-31,11:10:00,2024-01-31 11:10:00,1.44,1014.97,40.85,34.47,99457.21,1463.63
2024-01-31,11:20:00,2024-01-31 11:20:00,0.65,1014.76,40.35,33.93,59000.93,764.28
2024-01-31,11:30:00,2024-01-31 11:30:00,1.15,1014.57,39.14,35.97,68899.73,995.54
2024-01-31,11:40:00,2024-01-31 11:40:00,0.39,1014.33,39.09,36.01,85135.58,1277.35
2024-01-31,11:50:00,2024-01-31 11:50:00,0.27,1014.04,41.33,33.84,94303.24,1459.67
2024-01-31,12:00:00,2024-01-31 12:00:00,0.93,1013.78,42.78,30.86,80143.31,1244.85
2024-01-31,12:10:00,2024-01-31 12:10:00,2.04,1013.55,41.64,32.11,86075.7,1316.44
2024-01-31,12:20:00,2024-01-31 12:20:00,2.49,1013.4,38.62,37.09,93345.86,1447.32
2024-01-31,12:30:00,2024-01-31 12:30:00,1.45,1013.2,38.66,38.24,112657.41,1726.35
2024-01-31,12:40:00,2024-01-31 12:40:00,1.46,1012.95,39.51,36.66,85890.26,1320.0
2024-01-31,12:50:00,2024-01-31 12:50:00,2.18,1012.76,39.19,36.69,102187.56,1722.88
2024-01-31,13:00:00,2024-01-31 13:00:00,1.83,1012.68,38.87,37.29,103368.64,1694.18
2024-01-31,13:10:00,2024-01-31 13:10:00,2.22,1012.56,38.62,37.84,68197.71,972.15
2024-01-31,13:20:00,2024-01-31 13:20:00,1.5,1012.43,36.26,41.27,77731.83,1301.26
2024-01-31,13:30:00,2024-01-31 13:30:00,1.87,1012.34,37.2,40.58,97585.58,1647.59
2024-01-31,13:40:00,2024-01-31 13:40:00,1.87,1012.28,37.11,40.57,49568.58,616.86
2024-01-31,13:50:00,2024-01-31 13:50:00,1.61,1012.29,33.63,47.28,24533.75,131.35
2024-01-31,14:00:00,2024-01-31 14:00:00,1.84,1012.27,31.14,53.66,22481.25,111.74
2024-01-31,14:10:00,2024-01-31 14:10:00,2.48,1012.15,29.89,56.98,20185.17,93.7
2024-01-31,14:20:00,2024-01-31 14:20:00,1.64,1012.06,29.17,60.08,20425.08,96.72
2024-01-31,14:30:00,2024-01-31 14:30:00,1.48,1012.0,29.14,60.27,16683.0,65.16
2024-01-31,14:40:00,2024-01-31 14:40:00,1.64,1012.01,28.55,62.26,10562.25,27.1
2024-01-31,14:50:00,2024-01-31 14:50:00,0.65,1012.08,27.78,65.33,8549.17,18.36
2024-01-31,15:00:00,2024-01-31 15:00:00,0.34,1012.1,27.42,67.73,10627.0,27.3
2024-01-31,15:10:00,2024-01-31 15:10:00,0.37,1012.11,27.56,68.02,9556.5,21.88
2024-01-31,15:20:00,2024-01-31 15:20:00,0.46,1012.14,27.21,68.9,7926.83,15.7
2024-01-31,15:30:00,2024-01-31 15:30:00,0.14,1012.18,26.97,70.62,7186.58,12.38
2024-01-31,15:40:00,2024-01-31 15:40:00,0.16,1012.26,26.8,72.45,7120.83,11.99
2024-01-31,15:50:00,2024-01-31 15:50:00,0.0,1012.3,26.7,73.68,9507.25,21.5
2024-01-31,16:00:00,2024-01-31 16:00:00,0.02,1012.4,27.19,73.39,12600.17,37.58
2024-01-31,16:10:00,2024-01-31 16:10:00,0.02,1012.45,27.54,71.82,8064.08,16.39
2024-01-31,16:20:00,2024-01-31 16:20:00,0.0,1012.6,27.18,72.74,7499.5,13.68
2024-01-31,16:30:00,2024-01-31 16:30:00,0.03,1012.63,26.79,73.59,6347.58,9.14
2024-01-31,16:40:00,2024-01-31 16:40:00,0.0,1012.67,26.32,75.34,4097.25,4.09
2024-01-31,16:50:00,2024-01-31 16:50:00,0.02,1012.76,25.85,77.62,2845.08,1.95
2024-01-31,17:00:00,2024-01-31 17:00:00,0.02,1012.76,25.21,79.72,2300.0,1.34
